1.0000	1.3842225e-01	4.2022134e-02
2.0001	1.8645278e-01	2.8249495e-02
3.0001	1.0117958e-01	1.2933606e-02
4.0001	5.0919633e-02	6.2024890e-03
5.0001	4.2748849e-02	2.8227046e-03
6.0002	3.1777053e-02	2.8098019e-03
7.0002	2.0572835e-02	1.4435597e-03
8.0002	1.8766138e-02	1.5766678e-03
9.0002	1.3132169e-02	9.3127714e-04
10.0002	1.0835215e-02	8.3870505e-04
11.0002	7.7813607e-03	5.8896782e-04
12.0004	6.6476885e-03	5.2501068e-04
13.0004	5.1084110e-03	4.2904015e-04
14.0004	4.1073056e-03	3.3797717e-04
15.0004	3.2950149e-03	2.8061181e-04
16.0004	2.7694846e-03	2.5186036e-04
17.0004	2.2088961e-03	1.9638021e-04
18.0004	1.8614377e-03	1.6248666e-04
19.0006	1.4237544e-03	1.3332659e-04
20.0006	1.2463681e-03	1.1558911e-04
21.0006	9.5694945e-04	8.7871718e-05
22.0006	8.6733872e-04	8.3803520e-05
23.0006	6.8397051e-04	6.8500719e-05
24.0006	5.8841558e-04	5.9640501e-05
25.0006	4.8384822e-04	5.0388714e-05
26.0008	4.1040528e-04	4.3709364e-05
27.0008	3.4466922e-04	3.7507640e-05
28.0008	2.8781034e-04	3.1742488e-05
29.0008	2.5949109e-04	2.9399088e-05
30.0008	2.0535693e-04	2.3687397e-05
31.0008	1.7524656e-04	2.0384237e-05
32.0008	1.5157286e-04	1.8329642e-05
33.0008	1.3372500e-04	1.6409323e-05
34.0010	1.1283324e-04	1.4095987e-05
35.0010	9.2213942e-05	1.1579350e-05
36.0010	8.3687485e-05	1.0741639e-05
37.0010	7.0932283e-05	9.2857381e-06
38.0010	6.0222208e-05	8.0192834e-06
39.0010	5.2501959e-05	7.0930385e-06
40.0010	4.5632208e-05	6.2578625e-06
41.0012	3.9773141e-05	5.5363939e-06
42.0012	3.3520610e-05	4.7572631e-06
43.0012	2.9785306e-05	4.3013921e-06
44.0012	2.5791649e-05	3.7935767e-06
45.0012	2.2515009e-05	3.3361189e-06
46.0012	1.9321358e-05	2.9126188e-06
47.0012	1.6566552e-05	2.5414179e-06
48.0014	1.5168887e-05	2.3556598e-06
49.0014	1.2843340e-05	2.0259976e-06
50.0014	1.1439852e-05	1.8387572e-06
51.0014	9.7979364e-06	1.6045469e-06
52.0014	8.6337577e-06	1.4372449e-06
53.0014	7.6690621e-06	1.2971205e-06
54.0014	6.5952467e-06	1.1284189e-06
55.0014	5.7340794e-06	9.9600187e-07
56.0016	5.1513315e-06	9.1198682e-07
57.0016	4.5111338e-06	8.0867805e-07
58.0016	3.9256464e-06	7.1446788e-07
59.0016	3.4428528e-06	6.3666846e-07
60.0016	3.0548411e-06	5.7203802e-07
61.0016	2.6685751e-06	5.0900401e-07
62.0016	2.3250816e-06	4.5038285e-07
63.0018	2.0781058e-06	4.0907428e-07
64.0018	1.8074003e-06	3.6075171e-07
65.0018	1.6272376e-06	3.3089247e-07
66.0018	1.3954474e-06	2.8803944e-07
67.0018	1.2414087e-06	2.5949775e-07
68.0018	1.1064421e-06	2.3462213e-07
69.0018	9.6076157e-07	2.0708643e-07
70.0020	8.3386924e-07	1.8301384e-07
71.0020	7.3822140e-07	1.6391509e-07
72.0020	6.7127936e-07	1.5135087e-07
73.0020	5.7555638e-07	1.3147110e-07
74.0020	5.1765207e-07	1.2012115e-07
75.0020	4.3667017e-07	1.0266263e-07
76.0020	4.0521829e-07	9.6745460e-08
77.0020	3.4571513e-07	8.3643548e-08
78.0022	3.0800978e-07	7.5592731e-08
79.0022	2.6533031e-07	6.5994569e-08
80.0022	2.4251524e-07	6.1100316e-08
81.0022	2.0665886e-07	5.2930795e-08
82.0022	1.8631166e-07	4.8366402e-08
83.0022	1.6031040e-07	4.2104329e-08
84.0022	1.4298439e-07	3.8158859e-08
