100	#nSamplePerMode

1.0000
5.5299900e-02	4.9925209e-01
5.6714992e-02	5.1159866e-01
5.8130084e-02	5.2397721e-01
5.9545176e-02	5.3638441e-01
6.0960268e-02	5.4881748e-01
6.2375360e-02	5.6127423e-01
6.3790452e-02	5.7375302e-01
6.5205543e-02	5.8625277e-01
6.6620635e-02	5.9877294e-01
6.8035727e-02	6.1131354e-01
6.9450819e-02	6.2387503e-01
7.0865911e-02	6.3645840e-01
7.2281003e-02	6.4906500e-01
7.3696095e-02	6.6169663e-01
7.5111187e-02	6.7435537e-01
7.6526279e-02	6.8704361e-01
7.7941371e-02	6.9976395e-01
7.9356463e-02	7.1251914e-01
8.0771555e-02	7.2531200e-01
8.2186646e-02	7.3814536e-01
8.3601738e-02	7.5102198e-01
8.5016830e-02	7.6394445e-01
8.6431922e-02	7.7691513e-01
8.7847014e-02	7.8993605e-01
8.9262106e-02	8.0300881e-01
9.0677198e-02	8.1613452e-01
9.2092290e-02	8.2931369e-01
9.3507382e-02	8.4254615e-01
9.4922474e-02	8.5583097e-01
9.6337566e-02	8.6916635e-01
9.7752658e-02	8.8254957e-01
9.9167749e-02	8.9597692e-01
1.0058284e-01	9.0944358e-01
1.0199793e-01	9.2294361e-01
1.0341303e-01	9.3646986e-01
1.0482812e-01	9.5001390e-01
1.0624321e-01	9.6356603e-01
1.0765830e-01	9.7711518e-01
1.0907339e-01	9.9064892e-01
1.1048848e-01	1.0041534e+00
1.1190358e-01	1.0176134e+00
1.1331867e-01	1.0310123e+00
1.1473376e-01	1.0443321e+00
1.1614885e-01	1.0575532e+00
1.1756394e-01	1.0706550e+00
1.1897904e-01	1.0836154e+00
1.2039413e-01	1.0964111e+00
1.2180922e-01	1.1090174e+00
1.2322431e-01	1.1214088e+00
1.2463940e-01	1.1335586e+00
1.2605450e-01	1.1454390e+00
1.2746959e-01	1.1570216e+00
1.2888468e-01	1.1682772e+00
1.3029977e-01	1.1791757e+00
1.3171486e-01	1.1896870e+00
1.3312996e-01	1.1997801e+00
1.3454505e-01	1.2094242e+00
1.3596014e-01	1.2185882e+00
1.3737523e-01	1.2272411e+00
1.3879032e-01	1.2353521e+00
1.4020542e-01	1.2428908e+00
1.4162051e-01	1.2498274e+00
1.4303560e-01	1.2561326e+00
1.4445069e-01	1.2617781e+00
1.4586578e-01	1.2667365e+00
1.4728087e-01	1.2709818e+00
1.4869597e-01	1.2744889e+00
1.5011106e-01	1.2772345e+00
1.5152615e-01	1.2791966e+00
1.5294124e-01	1.2803553e+00
1.5435633e-01	1.2806922e+00
1.5577143e-01	1.2801909e+00
1.5718652e-01	1.2788373e+00
1.5860161e-01	1.2766193e+00
1.6001670e-01	1.2735271e+00
1.6143179e-01	1.2695532e+00
1.6284689e-01	1.2646927e+00
1.6426198e-01	1.2589428e+00
1.6567707e-01	1.2523036e+00
1.6709216e-01	1.2447774e+00
1.6850725e-01	1.2363693e+00
1.6992235e-01	1.2270867e+00
1.7133744e-01	1.2169398e+00
1.7275253e-01	1.2059411e+00
