100	#nSamplePerMode

1.0000
1.3970200e-01	7.3104038e-01
1.4045897e-01	7.4783358e-01
1.4121594e-01	7.6445558e-01
1.4197291e-01	7.8088420e-01
1.4272988e-01	7.9709777e-01
1.4348685e-01	8.1307522e-01
1.4424382e-01	8.2879615e-01
1.4500079e-01	8.4424094e-01
1.4575776e-01	8.5939076e-01
1.4651473e-01	8.7422770e-01
1.4727170e-01	8.8873480e-01
1.4802867e-01	9.0289610e-01
1.4878564e-01	9.1669672e-01
1.4954261e-01	9.3012290e-01
1.5029958e-01	9.4316201e-01
1.5105655e-01	9.5580263e-01
1.5181352e-01	9.6803453e-01
1.5257048e-01	9.7984871e-01
1.5332745e-01	9.9123742e-01
1.5408442e-01	1.0021941e+00
1.5484139e-01	1.0127136e+00
1.5559836e-01	1.0227917e+00
1.5635533e-01	1.0324257e+00
1.5711230e-01	1.0416138e+00
1.5786927e-01	1.0503556e+00
1.5862624e-01	1.0586516e+00
1.5938321e-01	1.0665034e+00
1.6014018e-01	1.0739137e+00
1.6089715e-01	1.0808860e+00
1.6165412e-01	1.0874248e+00
1.6241109e-01	1.0935353e+00
1.6316806e-01	1.0992235e+00
1.6392503e-01	1.1044959e+00
1.6468200e-01	1.1093598e+00
1.6543897e-01	1.1138228e+00
1.6619594e-01	1.1178929e+00
1.6695291e-01	1.1215784e+00
1.6770988e-01	1.1248878e+00
1.6846685e-01	1.1278299e+00
1.6922382e-01	1.1304132e+00
1.6998079e-01	1.1326464e+00
1.7073776e-01	1.1345378e+00
1.7149473e-01	1.1360959e+00
1.7225170e-01	1.1373284e+00
1.7300867e-01	1.1382429e+00
1.7376564e-01	1.1388466e+00
1.7452261e-01	1.1391458e+00
1.7527958e-01	1.1391468e+00
1.7603655e-01	1.1388547e+00
1.7679352e-01	1.1382744e+00
1.7755048e-01	1.1374097e+00
1.7830745e-01	1.1362639e+00
1.7906442e-01	1.1348396e+00
1.7982139e-01	1.1331384e+00
1.8057836e-01	1.1311611e+00
1.8133533e-01	1.1289081e+00
1.8209230e-01	1.1263787e+00
1.8284927e-01	1.1235714e+00
1.8360624e-01	1.1204843e+00
1.8436321e-01	1.1171145e+00
1.8512018e-01	1.1134587e+00
1.8587715e-01	1.1095129e+00
1.8663412e-01	1.1052726e+00
1.8739109e-01	1.1007327e+00
1.8814806e-01	1.0958879e+00
1.8890503e-01	1.0907326e+00
1.8966200e-01	1.0852606e+00
1.9041897e-01	1.0794660e+00
1.9117594e-01	1.0733425e+00
1.9193291e-01	1.0668840e+00
1.9268988e-01	1.0600844e+00
1.9344685e-01	1.0529378e+00
1.9420382e-01	1.0454386e+00
1.9496079e-01	1.0375816e+00
1.9571776e-01	1.0293621e+00
1.9647473e-01	1.0207758e+00
1.9723170e-01	1.0118191e+00
1.9798867e-01	1.0024893e+00
1.9874564e-01	9.9278418e-01
1.9950261e-01	9.8270259e-01
2.0025958e-01	9.7224422e-01
2.0101655e-01	9.6140978e-01
2.0177352e-01	9.5020099e-01
2.0253048e-01	9.3862066e-01
