1.0000	1.7670594e-01	2.3228580e-02
2.0001	2.1085438e-01	1.6786015e-02
3.0001	1.1971482e-01	1.3337157e-02
4.0001	5.4509709e-02	5.9256722e-03
5.0001	3.5868340e-02	4.0220035e-03
6.0002	2.0743094e-02	2.0794093e-03
7.0002	1.0535455e-02	9.5594669e-04
8.0002	7.4462692e-03	6.5160203e-04
9.0002	4.0334632e-03	3.3664039e-04
10.0002	2.6618543e-03	2.4075024e-04
11.0002	1.5464570e-03	1.3639909e-04
12.0004	1.0722861e-03	1.0507842e-04
13.0004	6.8138462e-04	6.9053981e-05
14.0004	4.5524897e-04	4.8261231e-05
15.0004	3.0536620e-04	3.4413371e-05
16.0004	2.1380248e-04	2.4795031e-05
17.0004	1.4226017e-04	1.7245454e-05
18.0004	1.0008347e-04	1.1924729e-05
19.0006	6.3977177e-05	7.9841601e-06
20.0006	4.7477747e-05	6.1347345e-06
21.0006	3.0781282e-05	4.0892874e-06
22.0006	2.3478952e-05	3.2089785e-06
23.0006	1.5605299e-05	2.1793401e-06
24.0006	1.1335891e-05	1.6534839e-06
25.0006	7.8698693e-06	1.1707030e-06
26.0008	5.6393567e-06	8.6430259e-07
27.0008	4.0092070e-06	6.3697076e-07
28.0008	2.8208003e-06	4.5920417e-07
29.0008	2.1480426e-06	3.6342779e-07
30.0008	1.4309192e-06	2.5209625e-07
31.0008	1.0336771e-06	1.8760121e-07
32.0008	7.5698106e-07	1.4257924e-07
33.0008	5.6178826e-07	1.1007767e-07
34.0010	3.9870548e-07	8.1623161e-08
35.0010	2.7498474e-07	5.8436838e-08
36.0010	2.1047818e-07	4.6992689e-08
37.0010	1.5005158e-07	3.4843205e-08
38.0010	1.0702674e-07	2.6166682e-08
39.0010	7.8724343e-08	2.0121921e-08
40.0010	5.7491118e-08	1.5402587e-08
41.0012	4.2112364e-08	1.1954784e-08
42.0012	2.9893247e-08	8.9175275e-09
43.0012	2.2266698e-08	6.9951331e-09
44.0012	1.6231797e-08	5.3669951e-09
45.0012	1.1879347e-08	4.1726837e-09
46.0012	8.5827600e-09	3.1846469e-09
47.0012	6.1822709e-09	2.4295905e-09
48.0014	4.7737108e-09	1.9895234e-09
49.0014	3.3872511e-09	1.4959786e-09
50.0014	2.5359822e-09	1.1852582e-09
51.0014	1.8202950e-09	8.9864689e-10
52.0014	1.3510679e-09	7.1049471e-10
53.0014	1.0095113e-09	5.6330028e-10
54.0014	7.3074349e-10	4.3471520e-10
55.0014	5.3520639e-10	3.3738691e-10
56.0016	4.0569031e-10	2.7215501e-10
57.0016	2.9886719e-10	2.1260635e-10
58.0016	2.1915233e-10	1.6515460e-10
59.0016	1.6225586e-10	1.2975961e-10
60.0016	1.2184779e-10	1.0360061e-10
61.0016	8.9857817e-11	8.0920512e-11
62.0016	6.6364448e-11	6.3074080e-11
63.0018	5.0218507e-11	5.0565273e-11
64.0018	3.7043946e-11	3.9425855e-11
65.0018	2.8249128e-11	3.1781848e-11
66.0018	2.0565512e-11	2.4332916e-11
67.0018	1.5603913e-11	1.9465688e-11
68.0018	1.1805914e-11	1.5520008e-11
69.0018	8.7295258e-12	1.2042816e-11
70.0020	6.4604956e-12	9.3280882e-12
71.0020	4.9069572e-12	7.4320786e-12
72.0020	3.8116534e-12	6.0414159e-12
73.0020	2.7884363e-12	4.6143285e-12
74.0020	2.1421596e-12	3.6967854e-12
75.0020	1.5552814e-12	2.7994346e-12
76.0020	1.2412785e-12	2.3256540e-12
77.0020	9.0636085e-13	1.7614411e-12
78.0022	6.9540119e-13	1.4077135e-12
79.0022	5.1437720e-13	1.0749385e-12
80.0022	4.0740016e-13	8.8637946e-13
81.0022	2.9796606e-13	6.6750370e-13
82.0022	2.3218394e-13	5.3954339e-13
83.0022	1.7222694e-13	4.1292632e-13
84.0022	1.3328937e-13	3.2966571e-13
85.0024	1.0135044e-13	2.5822006e-13
86.0024	7.6265437e-14	2.0045112e-13
87.0024	5.8777001e-14	1.5874525e-13
88.0024	4.5460211e-14	1.2619882e-13
89.0024	3.3952360e-14	9.7014216e-14
90.0024	2.5854677e-14	7.5759663e-14
91.0024	1.9801853e-14	5.9566944e-14
92.0024	1.5256490e-14	4.7032153e-14
93.0026	1.1649582e-14	3.6845249e-14
94.0026	8.8828289e-15	2.8746641e-14
95.0026	6.8557780e-15	2.2754454e-14
96.0026	5.2001296e-15	1.7618292e-14
97.0026	4.0569574e-15	1.4090758e-14
98.0026	3.0762349e-15	1.0888107e-14
99.0026	2.3669128e-15	8.5861037e-15
100.0024	1.8162559e-15	6.7158264e-15
101.0024	1.3955074e-15	5.2897210e-15
102.0024	1.0633147e-15	4.0900719e-15
103.0024	8.2796739e-16	3.2562894e-15
104.0024	6.4155927e-16	2.5701540e-15
105.0024	4.8538764e-16	1.9853733e-15
106.0024	3.7951525e-16	1.5817331e-15
107.0025	2.9414359e-16	1.2469014e-15
108.0025	2.2227450e-16	9.6004947e-16
109.0025	1.7504953e-16	7.6844605e-16
110.0025	1.3596813e-16	6.0896281e-16
111.0035	1.0491585e-16	4.7654935e-16
112.0035	8.1385531e-17	3.7699177e-16
113.0035	6.2556461e-17	2.9344095e-16
114.0035	4.9089136e-17	2.3441495e-16
115.0036	3.8283139e-17	1.8545162e-16
116.0036	2.9393675e-17	1.4471532e-16
117.0036	2.3133740e-17	1.1523635e-16
118.0036	1.7946084e-17	9.0826701e-17
119.0036	1.4131083e-17	7.2452789e-17
120.0036	1.1058396e-17	5.7437237e-17
121.0036	8.5357137e-18	4.4902451e-17
122.0037	6.7444282e-18	3.5911503e-17
123.0037	5.3065692e-18	2.8587437e-17
124.0037	4.2050230e-18	2.2849461e-17
125.0037	3.2936056e-18	1.8096762e-17
126.0037	2.5768592e-18	1.4269562e-17
127.0037	2.0634838e-18	1.1509304e-17
