100	#nSamplePerMode

1.0000
7.7764000e-02	4.7577757e-01
7.9067081e-02	4.9212728e-01
8.0370162e-02	5.0871778e-01
8.1673242e-02	5.2554354e-01
8.2976323e-02	5.4259876e-01
8.4279404e-02	5.5987736e-01
8.5582485e-02	5.7737289e-01
8.6885566e-02	5.9507849e-01
8.8188646e-02	6.1298683e-01
8.9491727e-02	6.3109000e-01
9.0794808e-02	6.4937952e-01
9.2097889e-02	6.6784617e-01
9.3400970e-02	6.8647999e-01
9.4704051e-02	7.0527016e-01
9.6007131e-02	7.2420497e-01
9.7310212e-02	7.4327167e-01
9.8613293e-02	7.6245648e-01
9.9916374e-02	7.8174447e-01
1.0121945e-01	8.0111953e-01
1.0252254e-01	8.2056429e-01
1.0382562e-01	8.4006006e-01
1.0512870e-01	8.5958683e-01
1.0643178e-01	8.7912321e-01
1.0773486e-01	8.9864639e-01
1.0903794e-01	9.1813217e-01
1.1034102e-01	9.3755492e-01
1.1164410e-01	9.5688761e-01
1.1294718e-01	9.7610184e-01
1.1425026e-01	9.9516785e-01
1.1555334e-01	1.0140546e+00
1.1685642e-01	1.0327298e+00
1.1815951e-01	1.0511601e+00
1.1946259e-01	1.0693108e+00
1.2076567e-01	1.0871467e+00
1.2206875e-01	1.1046312e+00
1.2337183e-01	1.1217275e+00
1.2467491e-01	1.1383978e+00
1.2597799e-01	1.1546042e+00
1.2728107e-01	1.1703081e+00
1.2858415e-01	1.1854711e+00
1.2988723e-01	1.2000548e+00
1.3119031e-01	1.2140210e+00
1.3249339e-01	1.2273318e+00
1.3379647e-01	1.2399501e+00
1.3509956e-01	1.2518393e+00
1.3640264e-01	1.2629640e+00
1.3770572e-01	1.2732900e+00
1.3900880e-01	1.2827841e+00
1.4031188e-01	1.2914150e+00
1.4161496e-01	1.2991529e+00
1.4291804e-01	1.3059698e+00
1.4422112e-01	1.3118400e+00
1.4552420e-01	1.3167397e+00
1.4682728e-01	1.3206475e+00
1.4813036e-01	1.3235446e+00
1.4943344e-01	1.3254146e+00
1.5073653e-01	1.3262438e+00
1.5203961e-01	1.3260214e+00
1.5334269e-01	1.3247393e+00
1.5464577e-01	1.3223923e+00
1.5594885e-01	1.3189784e+00
1.5725193e-01	1.3144983e+00
1.5855501e-01	1.3089559e+00
1.5985809e-01	1.3023580e+00
1.6116117e-01	1.2947144e+00
1.6246425e-01	1.2860378e+00
1.6376733e-01	1.2763441e+00
1.6507041e-01	1.2656516e+00
1.6637349e-01	1.2539818e+00
1.6767658e-01	1.2413585e+00
1.6897966e-01	1.2278082e+00
1.7028274e-01	1.2133600e+00
1.7158582e-01	1.1980452e+00
1.7288890e-01	1.1818972e+00
1.7419198e-01	1.1649515e+00
1.7549506e-01	1.1472456e+00
1.7679814e-01	1.1288185e+00
1.7810122e-01	1.1097109e+00
1.7940430e-01	1.0899648e+00
1.8070738e-01	1.0696233e+00
1.8201046e-01	1.0487307e+00
1.8331355e-01	1.0273320e+00
1.8461663e-01	1.0054728e+00
1.8591971e-01	9.8319919e-01
