1.0000	1.4668920e-01	3.8083218e-02
2.0001	2.1115436e-01	2.6117077e-02
3.0001	1.1700811e-01	1.5694572e-02
4.0001	6.2389042e-02	7.9021680e-03
5.0001	4.3580834e-02	3.5982553e-03
6.0002	2.8827925e-02	2.7106593e-03
7.0002	1.5762030e-02	1.6053748e-03
8.0002	1.2373587e-02	1.2873527e-03
9.0002	7.2523282e-03	7.4820710e-04
10.0002	5.1977647e-03	4.9343547e-04
11.0002	3.2705418e-03	3.3991046e-04
12.0004	2.4523847e-03	2.6055068e-04
13.0004	1.6633428e-03	1.8150600e-04
14.0004	1.1839728e-03	1.3063365e-04
15.0004	8.5416312e-04	9.9186593e-05
16.0004	6.3912053e-04	7.6006731e-05
17.0004	4.5776388e-04	5.4923071e-05
18.0004	3.4541838e-04	4.3151098e-05
19.0006	2.3622196e-04	3.0386836e-05
20.0006	1.8744438e-04	2.4421514e-05
21.0006	1.2989479e-04	1.7353861e-05
22.0006	1.0632097e-04	1.4592844e-05
23.0006	7.5719489e-05	1.0820607e-05
24.0006	5.8906403e-05	8.4896456e-06
25.0006	4.3783963e-05	6.5124473e-06
26.0008	3.3595223e-05	5.1189777e-06
27.0008	2.5564102e-05	3.9859907e-06
28.0008	1.9213274e-05	3.0965946e-06
29.0008	1.5689722e-05	2.5814863e-06
30.0008	1.1216360e-05	1.9196197e-06
31.0008	8.6810162e-06	1.5143834e-06
32.0008	6.7925188e-06	1.2203096e-06
33.0008	5.4109104e-06	9.9957313e-07
34.0010	4.1240255e-06	7.7866481e-07
35.0010	3.0442944e-06	5.9158494e-07
36.0010	2.4954454e-06	4.9810875e-07
37.0010	1.9099468e-06	3.9116452e-07
38.0010	1.4612624e-06	3.0772448e-07
39.0010	1.1498838e-06	2.4912864e-07
40.0010	9.0055172e-07	2.0002718e-07
41.0012	7.0740538e-07	1.6091506e-07
42.0012	5.3792852e-07	1.2629795e-07
43.0012	4.2961080e-07	1.0309141e-07
44.0012	3.3509354e-07	8.2909440e-08
45.0012	2.6286458e-07	6.6875261e-08
46.0012	2.0334612e-07	5.3093755e-08
47.0012	1.5660407e-07	4.1976663e-08
48.0014	1.2933066e-07	3.5556776e-08
49.0014	9.8141481e-08	2.7768673e-08
50.0014	7.8571901e-08	2.2889060e-08
51.0014	6.0341214e-08	1.8053728e-08
52.0014	4.7786843e-08	1.4652207e-08
53.0014	3.8097008e-08	1.2045500e-08
54.0014	2.9375611e-08	9.5411460e-09
55.0014	2.2926683e-08	7.6514481e-09
56.0016	1.8486333e-08	6.3423854e-09
57.0016	1.4499909e-08	5.1062870e-09
58.0016	1.1314107e-08	4.0977107e-09
59.0016	8.8855320e-09	3.3153265e-09
60.0016	7.0689628e-09	2.7063798e-09
61.0016	5.5318067e-09	2.1834905e-09
62.0016	4.3236251e-09	1.7531514e-09
63.0018	3.4638026e-09	1.4495542e-09
64.0018	2.6979996e-09	1.1577838e-09
65.0018	2.1720056e-09	9.6170855e-10
66.0018	1.6647221e-09	7.5886520e-10
67.0018	1.3310024e-09	6.2269819e-10
68.0018	1.0588764e-09	5.1091574e-10
69.0018	8.2401084e-10	4.0945478e-10
70.0020	6.4016451e-10	3.2868477e-10
71.0020	5.0864980e-10	2.6886236e-10
72.0020	4.1383411e-10	2.2521212e-10
73.0020	3.1720072e-10	1.7808172e-10
74.0020	2.5574250e-10	1.4798188e-10
75.0020	1.9322652e-10	1.1504883e-10
76.0020	1.6077854e-10	9.8763584e-11
77.0020	1.2267945e-10	7.7722449e-11
78.0022	9.8035179e-11	6.4076674e-11
79.0022	7.5712958e-11	5.0938781e-11
80.0022	6.2059989e-11	4.3053578e-11
81.0022	4.7370244e-11	3.3912147e-11
82.0022	3.8314222e-11	2.8292527e-11
83.0022	2.9561109e-11	2.2485627e-11
84.0022	2.3664830e-11	1.8534876e-11
85.0024	1.8687499e-11	1.5094341e-11
86.0024	1.4591630e-11	1.2145629e-11
87.0024	1.1643921e-11	1.0008690e-11
88.0024	9.3436486e-12	8.2720132e-12
89.0024	7.2171120e-12	6.5894615e-12
90.0024	5.7023972e-12	5.3682974e-12
91.0024	4.5144419e-12	4.3823045e-12
92.0024	3.5880671e-12	3.5907158e-12
93.0026	2.8421120e-12	2.9313001e-12
94.0026	2.2384703e-12	2.3810340e-12
95.0026	1.7893436e-12	1.9621788e-12
96.0026	1.4018470e-12	1.5842012e-12
97.0026	1.1293318e-12	1.3173350e-12
98.0026	8.8619616e-13	1.0659722e-12
99.0026	7.0311295e-13	8.7119754e-13
100.0024	5.5962392e-13	7.1545140e-13
101.0024	4.4165606e-13	5.8238935e-13
102.0024	3.5038888e-13	4.7653055e-13
103.0024	2.8001150e-13	3.9229752e-13
104.0024	2.2477535e-13	3.2453606e-13
105.0024	1.7575467e-13	2.6175813e-13
106.0024	1.4118849e-13	2.1647011e-13
107.0025	1.1367896e-13	1.7965443e-13
108.0025	8.8324541e-14	1.4384556e-13
109.0025	7.1946783e-14	1.2065464e-13
110.0025	5.7454837e-14	9.9338647e-14
111.0035	4.5897374e-14	8.1537787e-14
112.0035	3.6615759e-14	6.7035469e-14
113.0035	2.9099547e-14	5.4768121e-14
114.0035	2.3534026e-14	4.5545656e-14
115.0036	1.8902473e-14	3.7601839e-14
116.0036	1.4992815e-14	3.0635677e-14
117.0036	1.2147913e-14	2.5475661e-14
118.0036	9.7184539e-15	2.0931669e-14
119.0036	7.8892933e-15	1.7407153e-14
120.0036	6.3499195e-15	1.4362443e-14
121.0036	5.0706453e-15	1.1745077e-14
122.0037	4.1165778e-15	9.7554746e-15
123.0037	3.3563900e-15	8.1289136e-15
124.0037	2.7394791e-15	6.7732031e-15
125.0037	2.2214566e-15	5.6094436e-15
126.0037	1.8084861e-15	4.6469250e-15
127.0037	1.4983250e-15	3.9199638e-15
