1.0000	2.7061772e-01	6.3264036e-02
2.0001	2.6571516e-01	4.1776836e-02
3.0001	1.4238048e-01	1.9381176e-02
4.0002	6.7349082e-02	9.7362691e-03
5.0002	5.3063719e-02	7.5939315e-03
6.0002	3.5164350e-02	4.6808488e-03
7.0003	2.1159949e-02	2.7591064e-03
8.0003	1.7821115e-02	2.3402671e-03
9.0004	1.0936839e-02	1.3596742e-03
10.0004	8.4072579e-03	1.1914279e-03
11.0004	5.5699804e-03	7.9912322e-04
12.0005	4.4463554e-03	6.9803888e-04
13.0006	3.1694839e-03	5.0744421e-04
14.0006	2.3637368e-03	3.6801674e-04
15.0006	1.7993986e-03	2.9176671e-04
16.0006	1.4137150e-03	2.3197405e-04
17.0007	1.0646711e-03	1.8173545e-04
18.0007	8.4212671e-04	1.4686876e-04
19.0008	6.0678629e-04	1.0931678e-04
20.0008	5.0562997e-04	9.3085614e-05
21.0009	3.6868869e-04	7.0067573e-05
22.0009	3.1615274e-04	6.1336389e-05
23.0009	2.3608255e-04	4.7196825e-05
24.0010	1.9313246e-04	3.9346355e-05
25.0010	1.5032118e-04	3.1153671e-05
26.0011	1.2133445e-04	2.5729386e-05
27.0011	9.6958530e-05	2.1063089e-05
28.0012	7.6711183e-05	1.6991838e-05
29.0012	6.6051365e-05	1.4954547e-05
30.0012	4.9585547e-05	1.1460394e-05
31.0012	4.0384191e-05	9.5194471e-06
32.0013	3.3229423e-05	8.0302665e-06
33.0013	2.7899364e-05	6.8635076e-06
34.0014	2.2342244e-05	5.5911229e-06
35.0015	1.7416304e-05	4.4464478e-06
36.0015	1.5038692e-05	3.9276547e-06
37.0015	1.2122953e-05	3.2341696e-06
38.0015	9.7998725e-06	2.6629665e-06
39.0016	8.1223779e-06	2.2498904e-06
40.0016	6.7233393e-06	1.8952180e-06
41.0017	5.5615431e-06	1.5977598e-06
42.0017	4.4630876e-06	1.3048963e-06
43.0018	3.7658642e-06	1.1222721e-06
44.0018	3.1047924e-06	9.4363472e-07
45.0018	2.5729709e-06	7.9722194e-07
46.0018	2.1004586e-06	6.6241202e-07
47.0019	1.7097517e-06	5.4836116e-07
48.0020	1.4928808e-06	4.8859059e-07
49.0020	1.1984529e-06	3.9925349e-07
50.0021	1.0147755e-06	3.4442966e-07
51.0021	8.2429944e-07	2.8470504e-07
52.0021	6.9156202e-07	2.4313740e-07
53.0021	5.8264613e-07	2.0880660e-07
54.0022	4.7633305e-07	1.7365313e-07
55.0022	3.9313657e-07	1.4581263e-07
56.0023	3.3597330e-07	1.2671088e-07
57.0023	2.7930434e-07	1.0729899e-07
58.0024	2.3065084e-07	9.0122352e-08
59.0024	1.9214495e-07	7.6320929e-08
60.0024	1.6214124e-07	6.5594483e-08
61.0025	1.3436544e-07	5.5215716e-08
62.0025	1.1134070e-07	4.6521504e-08
63.0026	9.4435028e-08	4.0110243e-08
64.0026	7.8179874e-08	3.3765399e-08
65.0027	6.6680897e-08	2.9256285e-08
66.0027	5.4333659e-08	2.4234058e-08
67.0027	4.6013138e-08	2.0834322e-08
68.0027	3.8898813e-08	1.7899628e-08
69.0028	3.2118510e-08	1.5026683e-08
70.0029	2.6482032e-08	1.2575019e-08
71.0029	2.2317145e-08	1.0754352e-08
72.0030	1.9290350e-08	9.4491382e-09
73.0030	1.5707478e-08	7.8100927e-09
74.0030	1.3424896e-08	6.7797157e-09
75.0030	1.0780563e-08	5.5229518e-09
